latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight,source_file
30.4139,75.59543,339.25,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,307.93,19.69,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.41332,75.57159,335.69,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.54,2.78,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.40197,75.4876,336.21,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,305.62,4.62,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.4876,75.9505,333.59,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,301.23,2.64,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.25688,74.67204,335.56,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,304.0,4.42,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.2716,74.68941,336.93,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.57,4.92,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.50228,75.95171,335.37,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,305.12,3.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.48048,75.76503,343.79,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.85,3.18,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.4677,75.69235,331.41,0.44,0.38,2024-11-19,07:50,N,low,2.0NRT,304.2,2.96,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.27211,74.54665,335.68,0.49,0.41,2024-11-19,07:50,N,nominal,2.0NRT,302.39,2.87,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.24147,74.3606,335.26,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,301.3,4.04,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.30183,74.66622,334.62,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.07,3.81,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.38318,75.093,333.03,0.47,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.17,0.98,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.34456,74.85847,334.52,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.34,3.54,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.32837,74.74858,339.01,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.37,3.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.38407,75.09487,334.1,0.47,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.85,2.67,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.3434,74.85592,333.77,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.52,3.77,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.32487,74.75706,331.46,0.48,0.4,2024-11-19,07:50,N,low,2.0NRT,303.23,2.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.33123,74.7503,333.76,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.18,4.73,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.38421,75.01427,330.77,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,304.51,1.9,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.36707,74.92188,337.68,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,304.28,3.63,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.29319,74.52808,332.66,0.49,0.41,2024-11-19,07:50,N,nominal,2.0NRT,301.89,2.1,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.43436,75.26678,337.18,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.73,2.63,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.39049,75.0279,339.13,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.77,5.25,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.25176,74.29,334.39,0.51,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.47,9.42,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.08288,73.40406,332.55,0.57,0.43,2024-11-19,07:50,N,nominal,2.0NRT,300.66,4.75,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.47799,75.46635,334.95,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,305.37,9.37,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.41364,75.11279,336.89,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.01,2.61,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.05309,73.23409,335.68,0.38,0.44,2024-11-19,07:50,N,nominal,2.0NRT,301.58,1.59,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.5697,75.96054,334.83,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.64,2.51,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.43296,75.19785,335.54,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.05,3.58,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.3457,74.70506,342.15,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,305.81,6.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.32489,74.57339,342.62,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.57,3.93,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.44911,75.18403,333.61,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,304.1,2.26,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.59285,75.96904,343.95,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,305.06,3.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.39517,74.86897,333.62,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,304.05,3.21,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.45465,75.15283,332.77,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.26,2.56,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.43279,75.03279,331.07,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,304.39,2.78,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.42676,74.93793,337.43,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,305.61,4.77,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.37108,74.61484,332.85,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.0,3.0,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.38957,74.67333,333.77,0.49,0.4,2024-11-19,07:50,N,low,2.0NRT,304.46,6.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.31526,74.27412,342.04,0.51,0.41,2024-11-19,07:50,N,nominal,2.0NRT,301.01,5.14,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.39231,74.66742,336.47,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.92,6.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.33751,74.37206,342.56,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,304.22,5.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.38018,74.58089,342.36,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,305.81,8.0,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.61502,75.84752,332.72,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.18,1.96,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.3762,74.49684,345.57,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,305.87,11.7,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.36387,74.43024,332.82,0.5,0.41,2024-11-19,07:50,N,low,2.0NRT,302.85,5.8,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.34933,74.33109,330.53,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.67,2.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.20783,73.58263,333.3,0.55,0.43,2024-11-19,07:50,N,nominal,2.0NRT,300.75,2.78,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.6058,75.73227,334.35,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,300.48,2.71,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.49951,75.132,334.8,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,306.16,2.44,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.61246,75.74957,343.72,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,299.97,7.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.60136,75.68602,333.31,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,300.29,8.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.61595,75.74874,345.75,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,301.84,7.72,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.60486,75.6852,336.08,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.05,8.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.53129,75.26811,342.96,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,304.32,3.88,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.19864,73.47115,343.02,0.56,0.43,2024-11-19,07:50,N,nominal,2.0NRT,302.79,6.15,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.49929,75.12885,336.25,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.84,2.54,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.34965,74.33363,332.83,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.89,2.98,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.61579,75.75006,333.06,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,301.81,14.99,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.6085,75.70931,342.58,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,300.61,3.99,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.60362,75.68208,343.12,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.43,16.82,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.4369,74.7732,332.95,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.89,2.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.20779,73.58623,331.85,0.55,0.43,2024-11-19,07:50,N,nominal,2.0NRT,299.38,4.05,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.57748,75.51649,344.2,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,305.74,7.17,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.53259,75.26949,347.44,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,304.17,5.71,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.45712,74.86098,333.29,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.87,3.55,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.3628,74.3412,330.0,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,299.87,2.58,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.6391,75.81972,347.09,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,305.03,6.14,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.6359,75.80173,343.13,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.68,9.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.63939,75.80091,340.26,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.19,9.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.48792,74.96565,334.4,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.88,3.79,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.64795,75.80827,330.42,0.43,0.38,2024-11-19,07:50,N,low,2.0NRT,302.72,2.3,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.48433,74.90548,341.79,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.48,4.77,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.63299,75.70354,333.15,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.32,2.24,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.40288,74.44988,341.3,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,305.63,8.84,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.24045,73.60749,333.86,0.55,0.43,2024-11-19,07:50,N,nominal,2.0NRT,299.58,5.9,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.63027,75.64731,333.06,0.44,0.38,2024-11-19,07:50,N,low,2.0NRT,303.85,5.11,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.47791,74.78901,339.76,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,309.41,27.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.67913,75.86174,337.01,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,300.3,3.63,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.4952,74.8414,337.88,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,303.09,4.73,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.50876,74.89441,334.51,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.23,2.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.46576,74.66202,343.03,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,309.45,38.11,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.54868,75.09193,334.01,0.46,0.39,2024-11-19,07:50,N,low,2.0NRT,304.46,3.69,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.51238,74.89354,333.97,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.65,2.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.77643,76.36046,336.9,0.42,0.37,2024-11-19,07:50,N,nominal,2.0NRT,302.8,2.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.69349,75.88168,336.49,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,304.34,4.75,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.42766,74.41689,333.88,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,303.89,8.23,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.77985,76.35968,331.8,0.42,0.37,2024-11-19,07:50,N,nominal,2.0NRT,300.89,2.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.3362,73.91417,345.46,0.53,0.42,2024-11-19,07:50,N,nominal,2.0NRT,302.44,5.02,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.52413,74.89577,330.98,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,300.96,1.71,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.47947,74.6534,332.73,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,301.98,3.25,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.66181,75.63985,332.24,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,302.87,2.02,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.63575,75.49299,339.44,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.87,3.81,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.51336,74.8164,332.41,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.36,1.73,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.36749,74.03639,336.65,0.52,0.42,2024-11-19,07:50,N,nominal,2.0NRT,302.39,6.53,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.66773,75.65269,336.99,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,302.77,3.55,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.64665,75.53363,336.21,0.44,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.24,2.8,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.65664,75.50724,345.24,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,301.05,3.86,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.575,75.03033,339.91,0.47,0.39,2024-11-19,07:50,N,nominal,2.0NRT,304.3,13.14,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.72701,75.84582,333.16,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.28,4.7,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.72623,75.84133,332.32,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,302.63,4.7,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.66885,75.51395,346.89,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.83,6.31,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.70722,75.69071,333.94,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,301.88,2.75,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.66773,75.46606,333.68,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,300.48,5.42,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.76649,75.92238,344.32,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.72,7.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.57959,74.86993,334.38,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,306.73,9.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.57868,74.86504,344.1,0.47,0.4,2024-11-19,07:50,N,nominal,2.0NRT,306.69,9.94,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.78591,75.99181,343.42,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,302.35,4.43,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.78158,75.94665,335.84,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,303.82,3.07,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.73389,75.67722,343.09,0.44,0.38,2024-11-19,07:50,N,nominal,2.0NRT,307.09,15.27,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.43324,74.035,344.18,0.52,0.41,2024-11-19,07:50,N,nominal,2.0NRT,302.1,8.09,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.71891,75.55237,332.85,0.44,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.47,6.89,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.52223,74.46114,333.51,0.49,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.35,3.6,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.54769,74.55572,346.51,0.49,0.4,2024-11-19,07:50,N,nominal,2.0NRT,302.02,7.0,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.71421,75.42364,344.19,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.09,7.43,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.50478,74.26583,336.1,0.5,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.33,4.01,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.72916,75.42489,333.54,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,302.46,6.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.49016,74.12653,333.56,0.51,0.41,2024-11-19,07:50,N,low,2.0NRT,303.76,4.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.7327,75.42404,334.04,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.68,6.03,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.68979,75.18494,333.28,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.06,6.66,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.47574,74.02985,332.13,0.52,0.41,2024-11-19,07:50,N,nominal,2.0NRT,300.01,5.08,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.59936,74.66888,337.73,0.48,0.4,2024-11-19,07:50,N,nominal,2.0NRT,300.58,4.91,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.76675,75.57442,333.24,0.44,0.39,2024-11-19,07:50,N,nominal,2.0NRT,301.68,3.73,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.69278,75.13958,338.71,0.46,0.39,2024-11-19,07:50,N,nominal,2.0NRT,307.3,30.6,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.48096,73.99483,330.35,0.52,0.42,2024-11-19,07:50,N,nominal,2.0NRT,300.36,3.82,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.84426,75.91342,330.01,0.43,0.38,2024-11-19,07:50,N,nominal,2.0NRT,300.75,1.98,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.73771,75.28656,331.0,0.45,0.39,2024-11-19,07:50,N,nominal,2.0NRT,301.84,1.34,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
30.69182,75.00982,333.45,0.47,0.39,2024-11-19,07:50,N,nominal,2.0NRT,303.27,2.99,D,fire_sat_data\SUOMI_VIIRS_C2_South_Asia_VNP14IMGTDL_NRT_2024324.txt
